Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label
192.168.137.48-192.168.137.250-52328-1883-6,192.168.137.48,52328,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119997411,6424,5314,1968842.0,6.0,1448.0,0.0,306.4822540473231,324.9079161459521,2.0,0.0,0.0011290929619872,0.047511428766108,16407.420656767335,97.81877710678276,10223.8571185141,19399.977156733497,631088.0,0.0,119997411.0,18682.455394675355,30177.202469036263,652063.0,0.0,119930292.0,22572.98927159799,32810.91404505275,651653.0,0.0,1,0,0,0,205568,170048,53.534488339919264,44.28428876686348,0.0,1448.0,167.72783030922625,284.6716033307017,81037.9217428724,0,0,0,6241,11738,0,0,0,0.0,167.74211961151815,306.48225404732256,0.0011290929619872,0,0,0,1968848,6426,16407,0,0,0,0,502,1050,6422,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52330-1883-6,192.168.137.48,52330,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119988722,5494,4625,1674900.0,6.0,1448.0,0.0,304.85984710593215,326.04528429879906,2.0,0.0,0.0012972972972973,0.0509261461834553,13958.861900370935,84.33292588948486,11858.936746392565,25152.84692308643,716189.0,0.0,119988722.0,21843.93264154381,37947.5526972084,740164.0,0.0,119840042.0,25916.964100346016,40688.63795741723,741391.0,0.0,0,0,0,0,175808,148036,45.787636608047215,38.54528928143763,0.0,1448.0,165.50454545454545,284.20582238982263,80772.94948027539,0,0,0,5343,10119,0,0,0,0.0,165.52090127482953,304.85984710593374,0.0012972972972972,0,0,0,1674906,5496,13969,0,0,0,0,1307,1307,5493,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51976-1883-6,192.168.137.48,51976,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119992941,5404,4458,2060669.0,8.0,1448.0,0.0,381.3229089563277,412.1471311699342,2.0,0.0,0.0017945266935845,0.0598885431508355,17173.31855379726,82.18816805231901,12168.435351384249,26093.772078124635,695147.0,0.0,119992941.0,22208.57690172128,39329.76216913119,715964.0,0.0,119921265.0,26906.274399820453,42146.37480069882,717851.0,0.0,1,0,0,0,172928,142680,45.03598257500831,37.1521854773107,0.0,1448.0,208.94109297373973,359.277664702932,129080.44035439238,0,0,0,5047,9862,0,0,0,0.0,208.9622794564997,381.3229089563287,0.0017945266935845,0,0,0,2060677,5405,17173,0,0,0,0,502,2577,5400,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52092-1883-6,192.168.137.48,52092,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119986471,5330,4439,1920150.0,6.0,1448.0,0.0,360.25328330206366,388.6847277865135,2.0,0.0,0.0013516557783284,0.0519816631129115,16003.104216641224,81.41751247938612,12283.627252252269,24465.77776516262,639475.0,0.0,119986471.0,22515.75736535938,37292.70139005197,660027.0,0.0,119941988.0,27026.13519603429,39998.98867652924,658717.0,0.0,0,0,0,0,170560,142048,44.42167484032429,36.99583763906183,0.0,1448.0,196.53592630501564,338.51356986582,114591.43698330138,0,0,0,5051,9769,0,0,0,0.0,196.55604463097552,360.2532833020638,0.0013516557783284,0,0,0,1920156,5331,16004,0,0,0,0,701,1272,5328,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52042-1883-6,192.168.137.48,52042,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119972126,5335,4566,1675336.0,6.0,1448.0,0.0,314.0273664479846,332.05350556728564,2.0,0.0,0.0013140604467805,0.0512539702997033,13964.427036993577,82.52750309684434,12118.39656565657,24876.021984164778,687404.0,0.0,119972126.0,22491.962129733813,38066.81438196712,708716.0,0.0,119904653.0,26266.079518072343,40128.58187014439,708718.0,0.0,0,0,0,0,170720,146124,44.46866266252546,38.05884043431888,0.0,1448.0,169.1922843869927,289.6683670012658,83907.76284118,0,0,0,5155,9901,0,0,0,0.0,169.2093727906272,314.027366447985,0.0013140604467805,0,0,0,1675342,5335,13965,0,0,0,0,1727,1727,5332,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51944-1883-6,192.168.137.48,51944,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119975560,5627,4683,2020541.0,8.0,1448.0,0.0,359.0796161364846,381.3897720876974,2.0,0.0,0.001708306641042,0.0584330735193768,16841.338352577808,85.93416859233663,11637.943544475722,23786.47626559664,707668.0,0.0,119975560.0,21325.19729825808,36198.506619929314,730324.0,0.0,119924053.0,25613.851559162744,38950.13069129019,732785.0,0.0,1,0,0,0,180064,149880,46.90121888157888,39.03294971075776,0.0,1448.0,195.9710988264963,333.67483509532525,111338.89557589251,0,0,0,5369,10310,0,0,0,0.0,195.99010669253155,359.0796161364848,0.001708306641042,0,0,0,2020549,5628,16841,0,0,0,0,502,666,5623,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51868-1883-6,192.168.137.48,51868,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119983453,5682,4738,1733871.0,8.0,1448.0,2.0,305.1515311510031,324.78055758419407,2.0,0.0,0.0016884761502743,0.0580931461997073,14450.984336981868,86.8453085776753,11515.8319416451,24113.072346755733,689961.0,0.0,119983453.0,21120.12902657983,36954.17529109254,713054.0,0.0,119907464.0,25312.954190415883,39292.96170273085,712647.0,0.0,1,0,0,0,181824,151640,47.35653007085902,39.48877850681627,0.0,1448.0,166.39362825064796,283.8970487577674,80597.53429337016,0,0,0,5507,10420,0,0,0,0.0,166.40959692898272,305.1515311510032,0.0016884761502743,0,0,0,1733879,5686,14450,0,0,0,0,502,1680,5681,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51910-1883-6,192.168.137.48,51910,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119996828,5832,4812,1983886.0,8.0,1448.0,0.0,340.17249657064366,361.2884905856785,2.0,0.0,0.0016625103906899,0.0576450118822279,16532.887019313544,88.70234469864488,11274.71840646432,20955.97323981044,678352.0,0.0,119996828.0,20579.11644657864,32411.29096010376,701835.0,0.0,119928035.0,24927.8808979422,35207.903551380536,720988.0,0.0,1,0,0,0,186624,153996,48.601284693958746,40.101060004686126,0.0,1448.0,186.37886331611045,316.4973987929657,100170.60344271356,0,0,0,5578,10644,0,0,0,0.0,186.39637354378053,340.17249657064474,0.0016625103906899,0,0,0,1983894,5835,16532,0,0,0,0,502,1948,5830,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52080-1883-6,192.168.137.48,52080,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119991583,5790,4884,1839023.0,6.0,1448.0,0.0,317.6205526770286,343.57795915730134,2.0,0.0,0.0012285012285012,0.0495580075007045,15326.316680062466,88.95623953890166,11242.535650707425,20429.160897806032,568045.0,0.0,119991583.0,20727.51476939022,32248.616964590667,632027.0,0.0,119937705.0,24562.29879172637,34282.15813427617,595787.0,0.0,1,0,0,0,185280,156300,48.253384572816245,40.70285496608541,0.0,1448.0,172.2845901639344,298.43063932546045,89060.84648820307,0,0,0,5568,10674,0,0,0,0.0,172.30073074761103,317.62055267702937,0.0012285012285012,0,0,0,1839029,5792,15326,0,0,0,0,502,1447,5788,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51742-1883-6,192.168.137.48,51742,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119996266,5677,4584,1839601.0,8.0,1448.0,0.0,324.04456579179254,354.1277231148616,2.0,0.0,0.0017452006980802,0.0590602794069367,15330.552035677509,85.51099415043464,11695.542495126709,22035.401205151727,597954.0,0.0,119996266.0,21140.991190979497,33965.64994663527,620328.0,0.0,119932785.0,26169.05629500324,36762.96776103893,644978.0,0.0,0,0,0,0,181664,146724,47.30980545677979,38.20118869365485,0.0,1448.0,179.264178522705,308.74966020442804,95326.35267634976,0,0,0,5444,10261,0,0,0,0.0,179.28164896208946,324.04456579179146,0.0017452006980802,0,0,0,1839609,5677,15336,0,0,0,0,689,689,5673,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52076-1883-6,192.168.137.48,52076,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119999609,5468,4584,1744335.0,8.0,1448.0,2.0,319.00786393562686,333.7294799227346,2.0,0.0,0.0017452006980802,0.0590602794069366,14536.23903057884,83.76693960727822,11939.071634663209,22436.269060928364,646304.0,0.0,119999609.0,21949.809584781386,34554.14373727898,666243.0,0.0,119919263.0,26166.105825878207,36905.54721107461,668654.0,0.0,1,0,0,0,174976,146712,45.566815138539326,38.20012446873889,0.0,1448.0,173.5255147717095,292.9484757791842,85818.80946134728,0,0,0,5288,10052,0,0,0,0.0,173.54277755670515,319.00786393562544,0.0017452006980802,0,0,0,1744343,5472,14536,0,0,0,0,502,631,5467,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52138-1883-6,192.168.137.48,52138,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119999738,5546,4557,1837964.0,6.0,1448.0,2.0,331.4035340786152,350.8290042767154,2.0,0.0,0.0013166556945358,0.0513045359975403,15316.450107582736,84.19185048554023,11878.809938626058,26441.207820639785,753902.0,0.0,119999738.0,21641.07087466185,39351.71903916202,778402.0,0.0,119898268.0,26316.56453028969,42823.50270270588,773237.0,0.0,1,0,0,0,177472,145848,46.216767573275874,37.97508291226436,0.0,1448.0,181.9159738717344,307.80982572267504,94746.88881142356,0,0,0,5329,10103,0,0,0,0.0,181.9339800059388,331.4035340786152,0.0013166556945358,0,0,0,1837970,5549,15316,0,0,0,0,502,1761,5545,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51624-1883-6,192.168.137.48,51624,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119999741,6089,4960,2005649.0,8.0,1448.0,0.0,329.38889801280953,346.23971948036944,2.0,0.0,0.0016129032258064,0.0567790010968515,16713.844407380846,92.0751987289706,10861.670981173036,24633.517201800936,843219.0,0.0,119999741.0,19710.864159001285,36938.26867473823,868898.0,0.0,119909002.0,24180.077031659686,40179.58065267084,865416.0,0.0,1,0,0,0,194848,158732,50.7417761843336,41.333422544637,0.0,1448.0,181.5172850678732,304.7888341668029,92896.2334327589,0,0,0,5841,11049,0,0,0,0.0,181.53371345823152,329.38889801281,0.0016129032258064,0,0,0,2005657,6090,16713,0,0,0,0,502,1155,6085,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52180-1883-6,192.168.137.48,52180,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119998371,5501,4572,2037061.0,8.0,1448.0,0.0,370.30739865479086,395.80519524103727,2.0,0.0,0.0017497812773403,0.0591376846979052,16975.805446558938,83.9428061902607,11914.055897537752,23935.65825688533,737424.0,0.0,119981228.0,21814.76872727273,36425.007533820055,758115.0,0.0,119973102.0,26246.57667906361,39418.51458246416,761689.0,0.0,1,0,0,0,176032,146316,45.84228897573951,38.10051721452118,0.0,1448.0,202.2213619217785,345.7316400873684,119530.3669575016,0,0,0,5235,10073,0,0,0,0.0,202.2414375062047,370.30739865479006,0.0017497812773403,0,0,0,2037069,5503,16978,0,0,0,0,502,654,5498,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52392-1883-6,192.168.137.48,52392,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119980828,5612,4605,1919309.0,6.0,1448.0,0.0,342.0008909479694,374.0650358451071,2.0,0.0,0.0013029315960912,0.0510365672095344,15996.84742965768,85.15527164056577,11744.403680501176,51966.773429088,4592007.0,0.0,119980828.0,21383.145250400987,72201.25502843944,4614456.0,0.0,119937855.0,26050.79387489135,79690.34995875099,4651320.0,0.0,0,0,0,0,179584,147372,46.77413961503916,38.38113202552661,0.0,1448.0,187.83666079467616,325.276084748442,105804.5313092756,0,0,0,5356,10217,0,0,0,0.0,187.8550455123813,342.0008909479686,0.0013029315960912,0,0,0,639771,1871,16794,2806,959654,2302,3,1622,1622,5610,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52198-1883-6,192.168.137.48,52198,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119997771,5741,4723,1915728.0,6.0,1448.0,0.0,333.69238808569906,365.62373720139465,2.0,0.0,0.0012703789964005,0.0503952562888745,15964.746545167076,87.20161977008723,11468.77291407825,24567.985422243244,692244.0,0.0,119986364.0,20903.547735191714,37107.9603929698,713037.0,0.0,119996715.0,25412.26493011435,39929.54641988199,713422.0,0.0,0,0,0,0,183712,151160,47.842555342132144,39.35906442795508,0.0,1448.0,183.061060678452,317.6592285933684,100907.38551053386,0,0,0,5498,10464,0,0,0,0.0,183.07855504587155,333.6923880856993,0.0012703789964005,0,0,0,1915734,5743,15971,0,0,0,0,514,2239,5740,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52250-1883-6,192.168.137.48,52250,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119999495,5786,4719,1981735.0,6.0,1448.0,2.0,342.50518492913943,362.3764122993055,2.0,0.0,0.0012714558169103,0.0504166011560449,16514.577832181712,87.54203507273094,11424.171268088332,24221.01406046397,711069.0,0.0,119988614.0,20741.333448573816,36487.97489602233,731978.0,0.0,119973600.0,25428.91055532,39583.47592113124,739439.0,0.0,1,0,0,0,185152,151020,48.21686957932615,39.32516549340479,0.0,1448.0,188.6398248619836,318.33955676742806,101340.07340288255,0,0,0,5517,10505,0,0,0,0.0,188.65778200856727,342.5051849291393,0.0012714558169103,0,0,0,1981741,5789,16516,0,0,0,0,502,1284,5785,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51578-1883-6,192.168.137.48,51578,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119997130,5523,4516,1840783.0,6.0,1448.0,0.0,333.29404309252203,356.4890249810107,2.0,0.0,0.0013286093888396,0.0515367996202508,15340.275221582384,83.66033420965985,11954.286710500037,66693.85880091357,4592412.0,0.0,119997130.0,21730.73705179284,91651.71439313164,4613354.0,0.0,119942692.0,26565.38028792908,101249.70067173812,4652762.0,0.0,0,0,0,0,176736,144524,46.02610079091058,37.63423341874927,0.0,1448.0,183.3455179282863,312.08704998036285,97398.32676544553,0,0,0,5292,10039,0,0,0,0.0,183.36378125311285,333.2940430925222,0.0013286093888396,0,0,0,613596,1841,16564,2761,920391,2258,3,1528,1528,5521,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52316-1883-6,192.168.137.48,52316,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119988314,5776,4727,1927780.0,6.0,1448.0,0.0,333.75692520775675,356.92418410467224,2.0,0.0,0.0012693039983075,0.0503739385090766,16066.447937588322,87.53352430637537,11425.282231955774,23256.113239941715,688678.0,0.0,119988314.0,20777.197229437243,35496.37782323516,708860.0,0.0,119937410.0,25378.20778671184,38416.95812836022,707960.0,0.0,0,0,0,0,184832,151276,48.13802117429535,39.39550313208001,0.0,1448.0,183.52875095201784,312.4432612785057,97620.79151834856,0,0,0,5531,10503,0,0,0,0.0,183.5462248881272,333.75692520775624,0.0012693039983075,0,0,0,1927786,5776,16067,0,0,0,0,1738,1738,5773,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52106-1883-6,192.168.137.48,52106,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119993923,5068,4283,1713239.0,8.0,1448.0,2.0,338.0503157063929,355.91151726942377,2.0,0.0,0.0018678496381041,0.0610989526786249,14277.78138397892,77.9289464517299,12833.574652406412,50036.117265968205,4218195.0,0.0,119993923.0,23681.453128083693,70246.08373906274,4239866.0,0.0,119931779.0,28008.35567491825,75977.12125864638,4239626.0,0.0,1,0,0,0,162176,137068,42.2354722080384,35.69347424369149,0.0,1448.0,183.2074422583404,311.4616971452207,97008.38878858116,0,0,0,4870,9351,0,0,0,0.0,183.22703454176025,338.05031570639306,0.0018678496381041,0,0,0,856623,2536,14800,5068,1713239,4283,8,502,1179,5067,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51898-1883-6,192.168.137.48,51898,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119987719,5729,4764,1694148.0,8.0,1448.0,47.0,295.7144353290278,309.93755025600484,2.0,0.0,0.0016792611251049,0.0579345049839061,14119.411670789408,87.45061650851117,11436.115040030516,23331.59173724821,595595.0,0.0,119987719.0,20947.576641061434,35505.95900416395,618341.0,0.0,119923926.0,25178.23346630269,38535.09930477531,644605.0,0.0,1,0,0,0,183328,152448,47.74655312849143,39.70406338001976,0.0,1448.0,161.45082904516832,272.24171280038337,74115.55018848642,0,0,0,5578,10493,0,0,0,0.0,161.46621557228627,295.71443532902776,0.0016792611251049,0,0,0,1694156,5733,14119,0,0,0,0,502,1435,5728,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52192-1883-6,192.168.137.48,52192,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119976352,5175,4385,1611976.0,6.0,1448.0,0.0,311.4929468599035,330.41004894387254,2.0,0.0,0.0013683010262257,0.0523006080520111,13435.831087779698,79.68236940559753,12551.14049586779,26879.758933053152,737015.0,0.0,119976352.0,23188.31696946276,40399.60895340795,766820.0,0.0,119923376.0,27354.784671532874,43191.74078388912,757616.0,0.0,0,0,0,0,165600,140344,43.13350017510117,36.54886923049636,0.0,1448.0,168.59972806191777,288.40732055210225,83178.78254804306,0,0,0,5017,9560,0,0,0,0.0,168.6173640167364,311.4929468599034,0.0013683010262257,0,0,0,1611982,5176,13440,0,0,0,0,3219,3219,5173,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52188-1883-6,192.168.137.48,52188,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119989004,5506,4567,1889957.0,6.0,1448.0,2.0,343.2540864511442,377.1070787862155,2.0,0.0,0.0013137727173199,0.0512483611132806,15751.134995670103,83.94935922628378,11913.125893566374,23999.225549473784,750533.0,0.0,119989004.0,21796.3676657584,36562.333902737984,778347.0,0.0,119924053.0,26264.575777485818,39340.22751586555,772203.0,0.0,1,0,0,0,176192,146180,45.88753816141352,38.06182106487024,0.0,1448.0,187.61882072662365,326.9852946720347,106919.38293175735,0,0,0,5256,10073,0,0,0,0.0,187.63744663953145,343.2540864511442,0.0013137727173199,0,0,0,1889963,5509,15751,0,0,0,0,502,3370,5505,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51850-1883-6,192.168.137.48,51850,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119999935,5454,4480,1828047.0,8.0,1448.0,0.0,335.1754675467541,360.9372143066932,2.0,0.0,0.0017857142857142,0.0597414132394066,15233.79991830829,82.78337817432985,12080.935769656666,24256.344218124348,666580.0,0.0,119999935.0,22006.22317990096,36922.03508295283,689830.0,0.0,119844889.0,26757.063853538777,39748.15548062072,685883.0,0.0,0,0,0,0,174528,143408,45.45002461876334,37.33335355556651,0.0,1448.0,184.00150981379025,315.16672911470954,99330.06714086472,0,0,0,5201,9934,0,0,0,0.0,184.0200322126032,335.1754675467547,0.0017857142857142,0,0,0,1828055,5456,15243,0,0,0,0,3090,3090,5452,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51598-1883-6,192.168.137.48,51598,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119979206,5397,4576,1684118.0,6.0,1448.0,2.0,312.0470631832486,326.5117926089979,2.0,0.0,0.0013111888111888,0.0511979611682789,14036.799009988446,83.12273711829698,12031.609105495449,24238.787739963984,704406.0,0.0,119979206.0,22234.8417346182,37029.892308088405,724229.0,0.0,119915388.0,26211.013770491845,39512.63439635075,725500.0,0.0,1,0,0,0,172704,146444,44.98279476862015,38.13994234967682,0.0,1448.0,168.86234208943267,286.1136104669334,81860.9980944241,0,0,0,5219,9973,0,0,0,0.0,168.87927403990776,312.04706318325,0.0013111888111888,0,0,0,1684124,5400,14036,0,0,0,0,502,1727,5396,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52148-1883-6,192.168.137.48,52148,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119980974,5649,4605,2019885.0,6.0,1448.0,0.0,357.56505576208104,378.6529857665965,2.0,0.0,0.0013029315960912,0.0510365672095344,16835.094204186073,85.46355024589148,11702.035891934089,27295.977015467102,1245582.0,0.0,119980974.0,21243.090297450424,40531.7970230862,1266488.0,0.0,119921686.0,26047.28192875752,44090.75731729906,1268196.0,0.0,1,0,0,0,180768,147372,47.08246492481383,38.381085321077656,0.0,1448.0,196.97708434909853,332.57538533898565,110606.3869333748,0,0,0,5302,10254,0,0,0,0.0,196.9962941291204,357.5650557620818,0.0013029315960912,0,0,0,1009945,2825,17014,5649,2019885,4605,6,502,7916,5646,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51764-1883-6,192.168.137.48,51764,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119999597,5223,4419,1664765.0,8.0,1448.0,0.0,318.73731571893546,338.86533174638515,2.0,0.0,0.0018103643358225,0.060152057745342,13873.154924011951,80.35026984298956,12446.799813297315,24720.79688954868,750326.0,0.0,119982447.0,22976.339908081107,37694.74164355488,781606.0,0.0,119979283.0,27156.922363060254,40263.05903222758,770734.0,0.0,1,0,0,0,167136,141420,43.52514617194923,36.82512367104033,0.0,1448.0,172.65187182412097,295.65588658177217,87412.40327045374,0,0,0,5058,9642,0,0,0,0.0,172.66977805434558,318.73731571893546,0.0018103643358225,0,0,0,1664773,5225,13875,0,0,0,0,502,1505,5220,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51922-1883-6,192.168.137.48,51922,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119993890,6050,4886,2045829.0,8.0,1448.0,0.0,338.15355371900915,358.5570299376901,2.0,0.0,0.0016373311502251,0.0572070908968807,17049.5097708725,91.13797377516472,10973.37814357564,23164.30324686045,733189.0,0.0,119993890.0,19836.97966606049,35294.1217682672,752163.0,0.0,119936865.0,24552.07062436025,38313.52981817654,756824.0,0.0,0,0,0,0,193600,156376,50.41923384598999,40.71873992917473,0.0,1448.0,187.0565054402481,315.2424577336901,99377.80715797738,0,0,0,5762,10936,0,0,0,0.0,187.0736100950988,338.15355371900824,0.0016373311502251,0,0,0,2045837,6053,17051,0,0,0,0,701,701,6049,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51988-1883-6,192.168.137.48,51988,192.168.137.250,1883,6,29/08/2023 02:21:18 PM,119997247,5815,4876,1791283.0,8.0,1448.0,0.0,308.04522785898564,325.8456604144317,2.0,0.0,0.0016406890894175,0.057265686664761,14927.767467865326,89.09371062487791,11225.186810102929,28156.085169963266,2019136.0,0.0,119997247.0,20639.361369109007,41614.43834333995,2045590.0,0.0,119924785.0,24599.95589743588,44783.3537330984,2039673.0,0.0,1,0,0,0,186080,156044,48.45944507376907,40.63426555110885,0.0,1448.0,167.54582865694002,285.0974169264769,81280.53713814939,0,0,0,5612,10691,0,0,0,0.0,167.56150032737816,308.04522785898536,0.0016406890894175,0,0,0,895645,2908,15186,5815,1791283,4876,8,502,1015,5812,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
